#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
all.fasta	F34_assembly	3786146	3786997	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F34_assembly	3794575	3795346	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F34_assembly	4150926	4151679	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F34_assembly	4151605	4153248	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F34_assembly	4153238	4155763	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F34_assembly	4155789	4156457	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F34_assembly	4156520	4157103	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F34_assembly	4157178	4157758	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	1833155	1835176	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1835307	1836884	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1836888	1837691	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1837688	1838788	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1838785	1848276	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1848364	1854471	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1854662	1855621	-	ybtA	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1855788	1857590	+	ybtP	1-1803/1803	===============	0/0	100.00	99.83	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1857577	1859379	+	ybtQ	1-1803/1803	===============	0/0	100.00	99.94	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1859372	1860652	+	ybtX	1-1281/1281	===============	0/0	100.00	99.92	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	1860680	1861984	+	ybtS	1-1305/1305	===============	0/0	100.00	99.92	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F35_assembly	3356484	3357554	+	ompA	1-1041/1041	========/======	2/30	100.00	83.85	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
all.fasta	F35_assembly	3789785	3790530	-	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F35_assembly	3790540	3791391	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F35_assembly	3798969	3799740	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F35_assembly	4155320	4156073	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	4155999	4157642	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	4157632	4160157	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	4160183	4160851	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	4160914	4161497	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F35_assembly	4161572	4162152	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	1832923	1834944	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1835075	1836652	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1836656	1837459	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1837456	1838556	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1838553	1848044	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1848132	1854239	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1854430	1855389	-	ybtA	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1855556	1857358	+	ybtP	1-1803/1803	===============	0/0	100.00	99.83	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1857345	1859147	+	ybtQ	1-1803/1803	===============	0/0	100.00	99.94	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1859140	1860420	+	ybtX	1-1281/1281	===============	0/0	100.00	99.92	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	1860448	1861752	+	ybtS	1-1305/1305	===============	0/0	100.00	99.92	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F41_assembly	3356429	3357499	+	ompA	1-1041/1041	========/======	2/30	100.00	83.85	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
all.fasta	F41_assembly	3789802	3790547	-	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F41_assembly	3790557	3791408	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F41_assembly	3798986	3799757	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F41_assembly	4155338	4156091	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	4156017	4157660	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	4157650	4160175	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	4160201	4160869	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	4160932	4161515	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F41_assembly	4161590	4162170	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	1834972	1836993	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1837124	1838701	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1838705	1839508	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1839505	1840605	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1840602	1850093	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1850181	1856288	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1856479	1857438	-	ybtA	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1857605	1859407	+	ybtP	1-1803/1803	===============	0/0	100.00	99.83	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1859394	1861196	+	ybtQ	1-1803/1803	===============	0/0	100.00	99.94	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1861189	1862469	+	ybtX	1-1281/1281	===============	0/0	100.00	99.92	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	1862497	1863801	+	ybtS	1-1305/1305	===============	0/0	100.00	99.92	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F43_assembly	3359117	3360187	+	ompA	1-1041/1041	========/======	2/30	100.00	83.85	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
all.fasta	F43_assembly	3792746	3793491	-	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F43_assembly	3793501	3794352	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F43_assembly	3801930	3802701	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F43_assembly	4158316	4159069	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	4158995	4160638	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	4160628	4163153	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	4163179	4163847	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	4163910	4164493	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F43_assembly	4164568	4165148	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	1814064	1816085	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1816216	1817793	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1817797	1818600	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1818597	1819697	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1819694	1829185	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1829273	1835380	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1835571	1836530	-	ybtA	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1836697	1838499	+	ybtP	1-1803/1803	===============	0/0	100.00	99.83	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1838486	1840288	+	ybtQ	1-1803/1803	===============	0/0	100.00	99.94	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1840281	1841561	+	ybtX	1-1281/1281	===============	0/0	100.00	99.92	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	1841589	1842893	+	ybtS	1-1305/1305	===============	0/0	100.00	99.92	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F47_assembly	3336796	3337866	+	ompA	1-1041/1041	========/======	2/30	100.00	83.85	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
all.fasta	F47_assembly	3770319	3771064	-	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F47_assembly	3771074	3771925	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F47_assembly	3779503	3780274	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F47_assembly	4135854	4136607	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	4136533	4138176	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	4138166	4140691	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	4140717	4141385	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	4141448	4142031	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F47_assembly	4142106	4142686	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	1833530	1835551	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1835682	1837259	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1837263	1838066	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1838063	1839163	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1839160	1848651	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1848739	1854846	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1855037	1855996	-	ybtA	1-960/960	===============	0/0	100.00	99.90	vfdb	NP_405473	(ybtA) transcriptional regulator YbtA [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1856163	1857965	+	ybtP	1-1803/1803	===============	0/0	100.00	99.83	vfdb	NP_405474	(ybtP) lipoprotein inner membrane ABC-transporter [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1857952	1859754	+	ybtQ	1-1803/1803	===============	0/0	100.00	99.94	vfdb	NP_405475	(ybtQ) inner membrane ABC-transporter YbtQ [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1859747	1861027	+	ybtX	1-1281/1281	===============	0/0	100.00	99.92	vfdb	NP_405476	(ybtX) putative signal transducer [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	1861055	1862359	+	ybtS	1-1305/1305	===============	0/0	100.00	99.92	vfdb	NP_405477	(ybtS) salicylate synthase Irp9 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F53_assembly	3356889	3357959	+	ompA	1-1041/1041	========/======	2/30	100.00	83.85	vfdb	AAF37887	(ompA) outer membrane protein A [OmpA (VF0236)] [Escherichia coli O18:K1:H7 str. RS218]	
all.fasta	F53_assembly	3790412	3791157	-	entA	2-747/747	========/======	5/8	99.33	80.40	vfdb	NP_752614	(entA) 23-dihydro-23-dihydroxybenzoate dehydrogenase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F53_assembly	3791167	3792018	-	entB	1-858/858	========/======	4/8	99.18	82.31	vfdb	NP_752613	(entB) isochorismatase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F53_assembly	3799596	3800367	+	fepC	17-788/816	===============	0/0	94.61	80.83	vfdb	NP_752606	(fepC) ferrienterobactin ABC transporter ATPase [Enterobactin (VF0228)] [Escherichia coli CFT073]	
all.fasta	F53_assembly	4155948	4156701	-	yagV/ecpE	3-756/756	===============	0/0	99.74	85.15	vfdb	NP_286006	(yagV/ecpE) E. coli common pilus chaperone EcpE [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	4156627	4158270	-	yagW/ecpD	1-1644/1644	===============	0/0	100.00	88.81	vfdb	NP_286007	(yagW/ecpD) polymerized tip adhesin of ECP fibers [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	4158260	4160785	-	yagX/ecpC	1-2526/2526	========/======	2/2	99.96	87.65	vfdb	NP_286008	(yagX/ecpC) E. coli common pilus usher EcpC [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	4160811	4161479	-	yagY/ecpB	1-669/669	===============	0/0	100.00	86.40	vfdb	NP_286009	(yagY/ecpB) E. coli common pilus chaperone EcpB [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	4161542	4162125	-	yagZ/ecpA	1-584/588	===============	0/0	99.32	89.90	vfdb	NP_286010	(yagZ/ecpA) E. coli common pilus structural subunit EcpA [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F53_assembly	4162200	4162780	-	ykgK/ecpR	11-591/591	===============	0/0	98.31	86.58	vfdb	NP_286011	(ykgK/ecpR) regulator protein EcpR [ECP (VF0404)] [Escherichia coli O157:H7 str. EDL933]	
all.fasta	F54_assembly	1833150	1835171	-	fyuA	1-2022/2022	===============	0/0	100.00	99.90	vfdb	NP_405467	(fyuA) pesticin/yersiniabactin receptor protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F54_assembly	1835302	1836879	-	ybtE	1-1578/1578	===============	0/0	100.00	99.94	vfdb	NP_405468	(ybtE) yersiniabactin siderophore biosynthetic protein [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F54_assembly	1836883	1837686	-	ybtT	1-804/804	===============	0/0	100.00	99.25	vfdb	NP_405469	(ybtT) yersiniabactin biosynthetic protein YbtT [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F54_assembly	1837683	1838783	-	ybtU	1-1101/1101	===============	0/0	100.00	100.00	vfdb	NP_405470	(ybtU) yersiniabactin biosynthetic protein YbtU [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F54_assembly	1838780	1848271	-	irp1	1-9492/9492	===============	0/0	100.00	99.87	vfdb	NP_405471	(irp1) yersiniabactin biosynthetic protein Irp1 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
all.fasta	F54_assembly	1848359	1854466	-	irp2	1-6108/6108	===============	0/0	100.00	99.80	vfdb	NP_405472	(irp2) yersiniabactin biosynthetic protein Irp2 [Yersiniabactin (VF0136)] [Yersinia pestis CO92]	
